siret,nom,email,telephone,site,adresse,code_postal,ville,siren,organisme,domaines_rge,email_source,etat_sirene,procedure_collective,dirigeant,tranche_effectif,enrichi,departement,score,score_detail,effectif_num,tier
32342034900090,SCOPING SUD EST,,04 82 53 49 60,http://www.scoping.fr,5 avenue Marcel Cerdan,69100,VILLEURBANNE,323420349,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
32858182200165,MANERGY CENTRE EST - LYON,,04 78 26 25 36,http://www.manergy.fr,259 rue Marcel Mérieux,69007,LYON,328581822,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
34508145900439,SCE AGENCE LYON,,04 72 81 98 10,http://www.sce.fr,Immeuble Organdi - 4ème étage 1 Esplanade Miriam Makeba,69100,VILLEURBANNE,345081459,opqibi,Etude solaire photovoltaïque,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
38423488600057,BARBANEL LYON,,04 78 53 34 72,http://www.barbanel.fr,Le Britannia - Bat. C - 20 bd Eugène Deruelle,69003,LYON,384234886,opqibi,Etude ACV;Etude eclairage;Etude forage géothermique;Etude solaire photovoltaïque;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
39324779600047,THEL- E.T.B,ncolevray@thel-etb.fr,04 72 84 72 60,http://www.thel-etb-ingenierie.fr,Le Capitole 97 Cours Gambetta,69003,LYON,393247796,opqibi,Etude bois énergie,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
40028404800032,DLAA GILLET LEVY ARCHITECTES,contact@detry-levy.eu,04 72 29 13 72,https://dlaa.archi/,12 RUE DUMONT,69004,LYON,400284048,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
40225042700182,INDDIGO LYON,,04 95 09 31 00,http://www.inddigo.com,3 rue de Genève,69006,LYON,402250427,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude bois énergie;Etude eclairage;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
41082489000207,QIOS LYON,,04 78 14 53 28,http://www.qios.fr,23 rue Crepet,69007,LYON,410824890,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
41205745700043,INGEVALOR,ingevalor.ecully@ingevalor.com,04 72 18 95 50,http://www.ingevalor.com,26 chemin de la Forestière,69130,ECULLY,412057457,opqibi,Etude bois énergie,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
41893586200197,AGENCE DE LYON,,04 37 49 64 60,http://www.citae.fr,62 Chemin de la Bruyère - 2ème étage- Immeuble le Vernal,69570,DARDILLY,418935862,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude eclairage;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
43859591000037,CAMBIUMS,atelier@cambiums.com,06 77 97 48 71,http://www.cambiums.com/,247 CH DE FONTANIERES,69350,LA MULATIERE,438595910,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
45203593400028,JULIEN-LAFERRIERE & ASSOCIES,contact@architectureetbois.com,04 72 57 88 76,https://www.architectureetbois.com/,23 RUE DES MACCHABEES,69005,LYON,452035934,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
47975096000144,SOCOTEC SMART SOLUTIONS - ASCAUDIT GROUPE LYON,contact@socotecsmartsolutions.fr,,,11 rue Saint Maximin,69003,LYON,479750960,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude enveloppe du bâtiment;Etude forage géothermique;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, email, domaine tertiaire",0,TIEDE
49278153900027,ACTIBE,contact@actibe.fr,04 78 45 53 29,http://www.actibe.fr,ZA des Andres 100 C rue Pré Magne,69126,BRINDAS,492781539,opqibi,Etude bois énergie,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
50338845600033,NOUVELLE SOCIETE DU BATIMENT,contact@nsdb.fr,06 14 34 40 65,http://www.nsdb.fr,20 Quai de Pierre-Scize,69009,LYON,503388456,opqibi,Audit énergétique Maison individuelle,,A,,DAVID BONNET,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
50856327700013,CHAPELLET CAROLINE,caroline.chapellet@live.fr,06 31 74 80 68,http://www.insituarchi.com/,30 ROUTE DE CHARLY,69230,ST GENIS LAVAL,508563277,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
50859441300041,AGENCE RHONE MEDITERRANEE,lyon@geother-gengis.fr,04 81 68 25 19,http://www.geother.fr,"5, rue des Essarts",69500,BRON,508594413,opqibi,Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
51143768300028,CLAUDIA MONNARD / ECONO LOGIS,claudia.monnard@yahoo.fr,06 62 04 30 48,http://www.econo-logis.fr,41 rue des Jasmins,69008,LYON,511437683,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
51214337100049,MAIA ENERGIE,technique-geo@maia-energie.fr,06 19 05 44 06,http://www.maia-energie.groupe-maia.com,"1, rue de l’Antiquaille",69005,LYON,512143371,opqibi,Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
51303466000037,SEBASTIEN CHOULET ARCHITECTURE INGENIERIE,contact@choulet-architecte.fr,04 74 70 28 00,https://www.choulet-architecte.fr,LES AUBERGES  BP 3,69770,LONGESSAIGNE,513034660,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
51503530100032,AIRIAL ARCHITECTURES,gestion@airial-architectures.fr,04 72 33 18 31,http://www.airial-architectures.fr/,14 RUE MARTIN,69003,LYON,515035301,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
51818764600030,BOUTEFEU THOMAS,thomas.boutefeu@architectes.org,06 68 07 70 99,https://www.thomasboutefeu.archi,128 AVENUE THIERS,69006,LYON,518187646,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
53780930300028,MARIANO CLAUDE,claude.mariano@gmail.com,06 11 43 07 33,https://www.genesearchitectures.com/,73 RUE JEAN JAURES,69100,VILLEURBANNE,537809303,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
54202182900875,SAFEGE SAS LYON,,04 72 19 89 70,http://www.safege.com,"Bâtiment Universaône - 18, rue Félix Mangini",69009,LYON,542021829,opqibi,Etude forage géothermique;Etude solaire photovoltaïque,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
58262156100783,FONDASOL - AGENCE DE LYON,lyon@fondasol.fr,04 72 37 68 88,http://www.fondasol.fr,"106, avenue Franklin Roosevelt",69120,VAULX EN VELIN,582621561,opqibi,Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
75146731700036,EIKLA,administratif@eikla.fr,04 72 48 61 82,http://www.eikla.fr,"37, rue Saint-Simon BATIMENT A03",69009,LYON,751467317,opqibi,Etude bois énergie;Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
79044474900101,BETEM,betem@betem.fr,05 61 26 27 28,http://www.betem.fr,133 Boulevard de Stalingrad,69100,VILLEURBANNE,790444749,opqibi,Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
79177669300065,ICEA,florian.barrau@icea-web.com,06 87 19 75 91,http://www.icea-web.com,"280, Allée du Vallon du Ruisseau",69760,LIMONEST,791776693,opqibi,Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
79237491000026,NEW GROUND,contact@srarchitecte.com,06 18 32 89 99,http://www.srarchitecte.com,16 RUE CUVIER,69006,LYON,792374910,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
79240760300036,BEES ARCHITECTES,atelier@bees-architectes.fr,09 52 98 64 34,https://www.bees-architectes.com/,1 AVENUE LECLERC,69007,LYON,792407603,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
80097134300028,BE&CO,clement.daval@be-co.fr,04 78 33 90 74,http://www.be-co.fr,7 IMPASSE CHARASSIN,69210,L'ARBRESLE,800971343,qualibat,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
81524309200039,L ATELIER BLEU,contact@latelierbleu.fr,06 30 92 82 52,https://www.architectes-pour-tous.fr/architectes-p,400 RUE DES MONTGERAUDS,69840,CENVES,815243092,cnoa,Audit énergétique Maison individuelle,,A,,GUY PATRICK FERRANDEZ,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
82190221000029,E2O ENERGIE,contact@e2o-energie.fr,06 22 37 02 03,http://www.e2o-energie.fr,22 ROUTE DE POLEYMIEUX,69270,COUZON-AU-MONT-D'OR,821902210,qualibat,Audit énergétique Maison individuelle,,A,,LAURENT PATRICE BAHU,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
82297111500024,EKA,agence@eka-architecture.fr,06 27 32 67 88,https://www.eka-architecture.fr/,4 RUE DE L'ANNONCIADE,69001,LYON,822971115,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
82955338700046,ELEYS LYON,contact@eleys.fr,04 72 33 20 17,http://www.eleys.fr,173 route de Genas,69100,VILLEURBANNE,829553387,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
83337878900121,ACTIERRA Lyon,cecile.macherey@actierra.com,,,23 Avenue Georges Pompidou,69003,LYON,833378789,opqibi,Commisionnement;Etude ACV;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, email, domaine tertiaire",0,TIEDE
84309881500023,ARCHIMEET,s.duchene@archimeet.fr,06 33 56 45 94,http://archimeet.fr/,979 CHEMIN DE LA ROSSIGNOLE,69390,VERNAISON,843098815,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
87988263700017,BASA,julie.klein@basa-architecture.fr,06 63 26 97 78,https://www.basa-architecture.fr,20 RUE DUMONT,69004,LYON,879882637,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
88008565900030,GABRIEL THOMAS ARCHITECTURE,contact@gabrielthomas.fr,07 60 02 14 32,https://www.gabrielthomas.fr,5 RUE VILLEROY,69003,LYON,880085659,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
88328101600039,PARRY Pablo Léo,parry.pablo@gmail.com,06 44 29 86 58,http://www.co-simplexite.fr,27 rue Pierre Brunier,69300,CALUIRE ET CUIRE,883281016,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
88395598100039,S.H.A,solutionenergie373@gmail.com,06 50 18 07 17,http://france-audit-pro.com,12 rue de la Part Dieu,69003,LYON,883955981,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
88768323300027,YMSK ARCHITECTURE ET INTERIEURS,elsalerocheleuil@gmail.com,06 64 23 47 05,https://www.ymsk-architecture-et-interieurs.fr/,2 RUE PIERRE DUPONT,69450,ST CYR AU MONT D OR,887683233,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
89455008600025,SAS Les Pilliers du Bâtiment Architecte DE,m.b@lespiliersdubatiment.fr,06 25 04 27 13,http://www.lespiliersdubatiment.fr,85 rue de Thizy,69400,VILLEFRANCHE SUR SAONE,894550086,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
89781412500018,DUPOND-BRAILLON ARCHITECTES,contact@dba.archi,07 86 38 50 83,http://www.dba.archi,12 RUE DUNOIR,69003,LYON,897814125,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
89899114600041,GEOTHERMAQ LYON,a.godard@geothermaq.com,06 64 36 82 65,http://www.geothermaq.com,Chemin du Moulin Carron,69570,DARDILLY,898991146,opqibi,Etude forage géothermique,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
91457198900013,BIR ARCHITECTURE,namebilgi@birlechik-archi.fr,06 75 67 16 34,https://www.namebilgi.fr/,20 RUE ETIENNE MORILLON,69440,MORNANT,914571989,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
91801546200024,ODITUP,florian.favero@oditup.com,06 98 70 21 56,http://www.oditup.com,37 RUE PAUL DUVIVIER,69007,LYON,918015462,qualibat,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
91882792400013,JLI AUDIT,direction@jli-audit.fr,06 11 80 06 59,http://www.jli-audit.fr,"4, avenue Damichon",69290,CRAPONNE,918827924,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
93087269200015,CUMAN CORENTIN,corentincuman@gmail.com,06 27 74 43 71,http://ccuman-architecte.com,7 RUE DU COLONEL SEBBANE,69600,OULLINS,930872692,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
93221784700015,ILAVIA ETUDES,direction@ilavia-etudes.fr,06 69 43 44 15,http://www.ilavia-etudes.fr,"69, rue Neuve",69330,PUSIGNAN,932217847,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
93922063800018,SAS EFFICIENCE RENOV,lois.montagne@efficience-renov.fr,07 85 59 62 23,http://www.efficience-renov.fr,715 Chemin de l'Orjolle,69610,AVEIZE,939220638,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
94910343600018,AHOY ARCHITECTES,contact@ahoyarchitectes.fr,07 83 41 81 01,http://www.ahoyarchitectes.fr,29 COURS TOLSTOI,69100,VILLEURBANNE,949103436,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
98158327100011,FLUNOVA,contact@flunova.com,07 54 32 42 89,http://www.flunova.com,"64, rue Waldeck Rousseau",69006,LYON,981583271,opqibi,Audit énergétique Maison individuelle,,A,,ANTOINE BASSI,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
98231336300011,AR2O CONCEPT,orichard@ar2o-concept.fr,06 77 30 63 16,http://www.ar2o-concept.fr,"18, route du Pont de chêne",69340,FRANCHEVILLE,982313363,opqibi,Audit énergétique Maison individuelle,,A,,OLIVIER RICHARD,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
35390528400025,BRUNET NOEL,noelbrunet.archi@free.fr,04 72 35 08 08,,1 BIS RUE JEANNE D'ARC,69003,LYON,353905284,cnoa,Audit énergétique Maison individuelle,,A,,NOEL LOUIS BRUNET,NN,1,69,6,"RGE etudes, email, tel",0,TIEDE
37914552700089,EGIS CONSEIL - LYON,,,http://www.egis-conseil.fr,"168-170, avenue Thiers",69006,LYON,379145527,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
39320673500820,ANTEA FRANCE SEREZIN (LYON Sud),,,http://www.anteagroup.fr,6 rue de l’Ozon CS68091,69360,SEREZIN du RHONE,393206735,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
39827157700262,TAUW LYON,info@tauw.com,,http://www.tauw.fr,91 bd du Parc d’artillerie,69007,LYON,398271577,opqibi,Etude forage géothermique,site_web,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
40268724800037,JERIA CACERES CLAUDIA,contact@hopla.archi,,http://www.hopla.archi,259 RUE DES ERABLES,69009,LYON,402687248,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
40324425400021,ATELIER D'ARCHITECTURE - ARTECH,d.beltran@archi-artech.fr,04 74 62 02 82,,134 RUE D'ALMA,69400,VILLEFRANCHE SUR SAONE,403244254,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
41082947700166,OXALIS TROISIEME FLEUVE,,,http://www.quiplusest.coop,10 avenue des Canuts,69120,VAULX EN VELIN,410829477,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude solaire photovoltaïque;Etude thermique reglementaire,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
41082947700232,OXALIS OXAMYNE,,,http://www.quiplusest.coop,1 rue du Luizet,69100,VILLEURBANNE,410829477,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude solaire photovoltaïque;Etude thermique reglementaire,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
43234462000047,DALEME-GENDRE AMANDINE,adalemearchi@gmail.com,06 63 41 47 28,,11 RUE JOSEPH BRISSAUD,69780,MIONS,432344620,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
44000178200158,Beming ARA,,,http://www.beming.fr,39B rue de Marseille,69007,LYON,440001782,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude enveloppe du bâtiment,,A,,STEPHANE DAHAN,21,1,69,6,"RGE etudes, site, domaine tertiaire",99,TIEDE
44477108300102,ROZO LYON,,,http://www.rozo.fr,75 cours Emile Zola,69100,VILLEURBANNE,444771083,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
47791348700229,E'NERGYS LYON,,,http://www.e-nergys.com/,4 quai des Étroits,69005,LYON,477913487,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude bois énergie;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
49362529700020,V SAILLARD.ARCHI,contact@vsaillard-archi.com,09 72 38 01 84,,28 CHEMIN DE BOUTARY,69300,CALUIRE ET CUIRE,493625297,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
50873451400039,BC2 ARCHITECTE,atelier@bc2atelier.Fr,07 60 22 42 32,,52 RUE PRESIDENT EDOUARD HERRIOT,69002,LYON,508734514,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
51373102600011,ATELIER R. MASSENA,ryasmina1@aol.com,06 45 26 82 33,,70 RUE MASSENA,69006,LYON,513731026,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
51526808400040,ANDRE SARAH,22heures22@gmail.com,,https://www.sarahandre.fr,133 C COURS ALBERT THOMAS,69003,LYON,515268084,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
51962816800063,GENERGIES ANTILLES GUYANE (LYON),,,http://www.genergies.odoo.com/,27 rue Romarin,69001,LYON,519628168,opqibi,Etude solaire photovoltaïque,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
53479121500039,HILAIRE HUTTER NOEMIE,bonjour.hilaire@gmail.com,,https://www.bonjour-architecture.fr/,1255 ROUTE DE LA VALLEE,69380,CHATILLON D'AZERGUES,534791215,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
53496963900010,RGN ARCHITECTE,RGn.architecte@architectes.org,07 86 21 35 07,,42 CHEMIN DU MOULIN CARRON,69130,ECULLY,534969639,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
79110490400051,DUBOEUF SOPHIE,s.duboeuf@topologyarchitecte.com,,https://www.topologyarchitecte.com,373 ROUTE DE MONTROTTIER,69490,ANCY,791104904,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
79876638200021,DELAISTRE SARAH,delaistre@yahoo.fr,06 11 72 61 97,,9 RUE JOSEPHIN SOULARY,69004,LYON,798766382,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
80444858700712,QUARDINA LYON,,,http://www.quardina.fr,12 rue Léopha,69780,MIONS,804448587,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
81177698800040,FAIVRE ENGUERRAN,enguerranf@gmail.com,,http://architecture-ef.com/,127 COURS EMILE ZOLA,69100,VILLEURBANNE,811776988,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
82365676400011,GLORIA,a.mai@gloria-architecture.com,06 76 14 30 17,,31 QUAI JEAN JACQUES ROUSSEAU,69350,LA MULATIERE,823656764,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
84287817500020,SPASSOVA KRISTINA,kristina.spassova@gmail.com,,https://www.kristina-spassova-architecte.com,61 RUE ROCHON,69270,COUZON AU MONT D OR,842878175,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
85315781600010,AJ TRAVAUX IMMO,ajtravauximmo@outlook.fr,04 72 02 19 40,,92 avenue Jean Jaurès,69150,DECINES CHARPIEU,853157816,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
88008272200021,SYSTRA FRANCE agence de Lyon,,,http://www.systra.com,120 rue Massena,69006,LYON,880082722,opqibi,Etude eclairage;Etude solaire photovoltaïque,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
89031048500010,SINKA,benjaminkrief@sinka.fr,06 43 00 76 51,,2 RUE JEAN JAURES,69100,VILLEURBANNE,890310485,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
89228108000010,SOPHIE MOREL ARCHITECTE,sophie.morel@architectes.org,06 19 17 04 90,,22 RUE DE LA QUARANTAINE,69005,LYON,892281080,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
89238003100401,DALKIA ELECTROTECHNICS Cours,,,http://www.dalkiaelectrotechnics.fr,RUE DE CHAUFFAILLES,69470,COURS,892380031,opqibi,Etude eclairage,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
89238003100526,DALKIA ELECTROTECHNICS Saint-Priest,,,http://www.dalkiaelectrotechnics.fr,151 impasse de la Balme,69800,ST PRIEST,892380031,opqibi,Etude eclairage,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
91346480600011,ASSEMBLAGES ARCHITECTURE,c.despretz@assemblages-architecture.fr,06 72 29 12 21,,21 RUE PROFESSEUR WEILL,69006,LYON,913464806,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
91807795900024,DPE ENERGIE,y.amaide@hotmail.fr,06 66 83 92 42,,15 avenue Louis de Broglie,69360,ST SYMPHORIEN D OZON,918077959,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
91980491400019,THOMAS BLAS REA ARCHITECTURE,thomas.blas@tbrarchitecture.fr,06 58 87 51 72,,267 RUE VENDOME,69003,LYON,919804914,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
92874743500016,BELLEMAIN bureau d’études,contact@bellemain-bet.fr,06 15 16 97 89,,"2, Chemin du Pilat",69110,STE FOY LES LYON,928747435,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
93008465200013,SASU CONSEILS AMO,conseils.amo@gmail.com,07 43 50 54 93,,12 RUE DE LA PART DIEU LE RIZE,69003,LYON,930084652,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
93143125800017,BUILDING PROJECT MANAGEMENT,hafid@bpm-france.com,06 82 61 85 75,,85 rue François Giraud,69400,VILLEFRANCHE SUR SAONE,931431258,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
93427944900011,MR CONSEIL,mrconseil26@gmail.com,06 51 15 61 63,,71 RUE FRANCIS DE PRESSENSE,69100,VILLEURBANNE,934279449,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
94318008300017,RIMA,sdubail@rima.archi,06 81 85 03 70,,173 IMPASSE DE LA VIGNE,69550,AMPLEPUIS,943180083,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
94434094200019,HICHAM LAGHA,hichemlagha@hotmail.com,06 03 76 00 12,,40B cours Richard Vitton,69003,LYON,944340942,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
94817318200023,AUDIT MRE,auditmre212@gmail.com,06 58 97 63 81,,5 avenue Lionel Terray,69330,MEYZIEU,948173182,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
94959106900024,CAP TRAVAUX CONDRIEU,odette.frering@cap-travaux.fr,,http://www.cap-travaux.fr,15 Rue des Granges,69420,CONDRIEU,949591069,opqibi,Audit énergétique Maison individuelle,,A,,AUDE MARIE JULIE BRESSON,NN,1,69,6,"RGE etudes, email, site",0,TIEDE
63204414500134,SEGATAvergne Rhône Alpes,benjaminpelissie@segat.fr,,http://www.segat.fr,15 rue des Cuirassiers,69003,LYON,632044145,opqibi,Audit énergétique Maison individuelle,site_web,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
91000673300125,MUTTA,contact@mutta.fr,,http://www.mutta.fr,23 RUE CREPET,69007,LYON,910006733,opqibi,Audit énergétique Maison individuelle,site_web,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
