siret,nom,email,telephone,site,adresse,code_postal,ville,siren,organisme,domaines_rge,email_source,etat_sirene,procedure_collective,dirigeant,tranche_effectif,enrichi,departement,score,score_detail,effectif_num,tier
81508015500048,PHILIPPEAU PETER,peterphilippeauarchitecte@gmail.com,,http://www.atelierpeterphilippeau.com,22 RUE ARCISSE DE CAUMONT,14000,CAEN,815080155,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,14,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
81772575700048,EMCON ENGINEERING,contact@emcon.fr,06 67 34 38 57,,18 quai Jean Moulin,69002,LYON,817725757,opqibi,Etude thermique reglementaire,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
81843497900022,C.D.E.I.,contact@cdei-diagnostic.com,,https://www.cdei-diagnostic.fr/,501 ROUTE DE LENTILLY  LOT 3 LES HAUTS DU JANGOT,69380,CHESSY,818434979,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
81962314100036,BRUNET-MORET CHARLES,charles@acbm-architecture.fr,,https://www.acbm-architecture.fr/,18 RUE DE WATTIGNIES,75012,PARIS,819623141,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82178770200025,MARION CONSIGLIO ARCHITECTE,contact@marionconsiglio.archi,,https://marionconsiglio.archi/,37A AVENUE SAINT-GERMIER,31600,MURET,821787702,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,31,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82200943700028,EJEA,e.ernult@gmail.com,06 72 93 34 09,,17 RUE DU PLATEAU,93100,MONTREUIL,822009437,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,93,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82304192600010,DZETA ENERGIA,jagostini@dzetaenergia.com,06 61 07 64 09,,"6, avenue de Pégoulières",13124,PEYPIN,823041926,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,13,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82385889900029,SOGETI INGENIERIE BATIMENT - agence d’IFS,accueil@sogeti-ingenierie.fr,,http://www.sogeti-ingenierie.fr,7 rue Charles Sauria,14123,IFS,823858899,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude eclairage;Etude enveloppe du bâtiment;Etude thermique reglementaire,,,,,,1,14,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82385889900045,SOGETI INGENIERIE BATIMENT - agence de Beauvais,accueil@sogeti-ingenierie.fr,,http://www.sogeti-ingenierie.fr,23 rue Hippolyte Bayard,60000,BEAUVAIS,823858899,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude eclairage;Etude enveloppe du bâtiment;Etude thermique reglementaire,,,,,,1,60,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82465366100010,DCE CONSEIL,guillaume.colin@dceconseil.fr,06 27 58 26 35,,365 Route de Bacqueville,27380,RADEPONT,824653661,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude solaire photovoltaïque,,,,,,1,27,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82501689200010,ALAIA INGENIERIE,laurent.vandenesch@alaia-ingenierie.com,,https://www.alaia-ingenierie.com/,88 PLACE DES LANDAIS,40150,HOSSEGOR,825016892,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,40,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82511458000020,BOURDON EDOUARD,projet.aeb@gmail.com,,https://www.aeb.archi,110 BOULEVARD DE LA VILLETTE,75019,PARIS,825114580,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82533840300025,BET ENERGIES ETUDES & CONSEILS ( Bet - Eec),contact@bet-eec.fr,06 86 79 76 05,,2 Rue Gambetta,24000,PERIGUEUX,825338403,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,24,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82758520900022,HELENE GRILLET - IMPACTS ARCHITECTURE,contact@grillet.archi,04 28 70 09 60,,115 VOIE ALBERT EINSTEIN  ALPESPACE,73800,PORTE-DE-SAVOIE,827585209,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,73,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82798855100046,GEKA ARCHITECTURE,contact@geka-architecture.com,01 85 09 20 82,,14 RUE BEFFROY,92200,NEUILLY SUR SEINE,827988551,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,92,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82923452500014,SERGE ARCHITECTURE,sergearchitecture@gmail.com,01 48 74 99 50,,28 RUE PIERRE FONTAINE,75009,PARIS,829234525,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
82940514100021,CHAABANE ARCHITECTE,contact@chaabanearchitecte.com,,https://www.chaabanearchitecte.fr,15 RUE AUGUSTE VACQUERIE,75116,PARIS,829405141,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82953498100024,ROMAIN CABA  ARCHITECTE,caba.archi@gmail.com,,https://atelier-caba-architecte.fr/,28 AVENUE DU GENERAL DE GAULLE,94160,ST MANDE,829534981,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,94,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82996252100045,DOUET ALEXANDRE,alex.douet17@gmail.com,06 76 91 30 34,,7 RUE DE PUYJARREAU,17430,TONNAY CHARENTE,829962521,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,17,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83020180200014,BJL ARCHITECTE,jl.behague@bjl-architecte.fr,06 83 83 29 71,,71 RUE JEANNE D'ARC,94160,ST MANDE,830201802,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,94,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83020368300024,BET SEGUI,betsegui@gmail.com,06 01 17 20 17,,15 rue Léon Bourgeois,66250,ST LAURENT DE LA SALANQUE,830203683,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,66,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83089106500021,EASY-PRO,contact@easypro-france.fr,,https://easypro-france.fr/,23 AVENUE LAC LEMAN ALOUETTE  2 LOT N 12,73370,LE BOURGET-DU-LAC,830891065,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,73,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83095290900026,CREAZIONE ARCHITECTE STUDIO C.A.S,creazionearchitectestudio@gmail.com,06 98 83 39 69,,7 RUE GILBERT CLERFAYT,94300,VINCENNES,830952909,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,94,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83099730000017,KEPLER System,g.kosmala@keplersystem.fr,06 11 10 22 61,,8 avenue Carnot,30000,NIMES,830997300,opqibi,Etude solaire photovoltaïque,,,,,,1,30,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83136763600030,FEFFER ALICE,atelier@afarchidesign.fr,,https://www.afarchidesign.fr,15 RUE DE LA TOURNETTE,74150,RUMILLY,831367636,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,74,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83194899700034,VENOT FELICIEN,felicien.venot@gmail.com,,https://felicienvenot.wixsite.com/felicienvenot,31 RUE CHANZY,75011,PARIS,831948997,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83214984300027,SASU TRISTANT INGENIERIE,contact@tristant-ingenierie.fr,,https://www.tristant-ingenierie.fr/,6 AVENUE DES MARTYRS DE LA RESISTANCE,08000,CHARLEVILLE MEZIERES,832149843,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,08,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83266293600026,KERAR HAMZA,atelier.ker@gmail.com,07 70 00 69 70,,27 BIS AVENUE DE LA TRILLADE,84000,AVIGNON,832662936,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,84,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83313375400022,EURL TOLENTINO ARCHITECTURE,contact@tolentinoarchitecture.com,06 49 84 28 49,,"3, IMPASSE DE LA CALADE MAISON LA COUQUETO",13190,ALLAUCH,833133754,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,13,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83326699200043,ATELIER NOUVELLE TERRE,rosario.hugo.arq@gmail.com,07 66 29 28 19,,11 RUE FELIBIEN,28000,CHARTRES,833266992,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,28,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83331042800028,DIAGAUDIT CONSEILS,contact@diagaudit.com,,https://www.diagaudit.com/,29 ROUTE D'AMBAZAC LIEUDIT LE COUVENT,87140,COMPREIGNAC,833310428,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,87,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83337878900089,ACTIERRA,actierra@actierra.com,01 49 04 57 81,,18 rue des 2 Gares,92500,RUEIL MALMAISON,833378789,opqibi,Commisionnement;Etude ACV;Etude thermique reglementaire,,,,,,1,92,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83400131500011,SOUCHE ANTOINE,as@antoinesouche.com,,https://www.antoinesouche.com/,29 RUE DES TROIS BORNES,75011,PARIS,834001315,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,A,,ANTOINE SOUCHÉ,NN,1,75,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83432156400017,ITEC Ingénierie- Agence de REIMS,admin@itec-bet.fr,03 81 80 24 73,,58 avenue du Général Eisenhower,51100,REIMS,834321564,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,51,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83432156400025,ITEC,yann.dambricourt@itec-bet.fr,03 81 80 24 73,,14 rue Victor Hugo,54000,NANCY,834321564,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,54,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83432156400041,ITEC Ingénierie - Agence de STRASBOURG,admin@itec-bet.fr,03 81 80 24 73,,45 Bd la Fontaine,67200,STRASBOURG,834321564,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,67,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83432156400058,ITEC  Ingénierie - Agence de BESANCON,admin@itec-bet.fr,03 81 80 24 73,,27 rue du Chasnot,25000,BESANCON,834321564,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,25,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83471482600031,CDC CONSEIL HAUTS DE FRANCE,contact@cdcconseil.fr,,http://www.cdcconseil.fr,Place Mendes,59000,LILLE,834714826,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire thermique;Etude système technique bâtiment,,A,,TRISTAN DA CUNHA,21,1,59,8,"RGE etudes, email, site, domaine tertiaire",99,CHAUD
83471482600064,CDC CONSEIL ILE DE FRANCE NORD EST,contact@cdcconseil.fr,,http://www.cdcconseil.fr,3 avenue Condorcet,91260,JUVISY SUR ORGE,834714826,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire thermique;Etude système technique bâtiment,,A,,TRISTAN DA CUNHA,21,1,91,8,"RGE etudes, email, site, domaine tertiaire",99,CHAUD
83471482600072,CDC CONSEIL NOUVELLE AQUITAINE,contact@cdcconseil.fr,,http://www.cdcconseil.fr,43-45 rue d'Armagnac,33800,BORDEAUX,834714826,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire thermique;Etude système technique bâtiment,,,,,,1,33,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83756480600029,GBA ENERGIES,energies@gba-energies.com,,http://www.gba-energies.com,4 boulevard George Sand,43000,LE PUY EN VELAY,837564806,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude eclairage;Etude forage géothermique;Etude système technique bâtiment,,,,,,1,43,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83854311400014,ATELIERS BADUEL,ateliers.baduel@gmail.com,06 40 34 50 70,,3 RUE DU COLONEL OUDOT,75012,PARIS,838543114,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,A,,OLIVIER JEAN MARIE BADUEL,NN,1,75,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83896923600010,MARYNA BUT ARCHITECTE,contact@archibut.fr,,https://archibut.fr/,66 A ROUTE DE BISCHWILLER 66 A ROUTE DE BISCHWILLER 66 A ROUTE DE BISCHWILLER,67800,BISCHHEIM,838969236,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,A,,[NON-DIFFUSIBLE] [NON-DIFFUSIBLE],NN,1,67,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83986902100023,MARCHAL LIONEL,lionel.marchal@le-champ.fr,,https://le-champ.fr/,127 RUE JAUBERT,13005,MARSEILLE,839869021,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,A,,[NON-DIFFUSIBLE] [NON-DIFFUSIBLE],NN,1,13,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
84060653700057,Agence Lorraine,agence.lorraine@oktave.fr,,http://www.oktave.fr,26 rue des Dominicains,54000,NANCY,840606537,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,A,,DAMIEN AUGIAS,21,1,54,8,"RGE etudes, email, site, domaine tertiaire",99,CHAUD
84135739500026,Y3 ARCHITECTES,yolaine@y3architectes.com,06 82 12 93 06,,64 RUE DE LA PORTE SAINT MARTIN,78770,THOIRY,841357395,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,A,,YOLAINE GILBERT,NN,1,78,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
84516924200037,EI MARTIN LE COZ ï¾– REUNERGIE,le.coz.martin@gmail.com,,https://reunergie.fr/,9 CHEMIN DE CASQUES,97434,ST GILLES LES BAINS,845169242,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,A,,MARTIN LE COZ,NN,1,97,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
84954786400017,ITPI,contact@itpi.fr,,https://www.itpi.fr/,37 RUE MARCELLIN BERTHELOT,10000,TROYES,849547864,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,A,,BERTRAND FRANCOIS MARIE PARJOUET (PARJOUET),NN,1,10,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
85073353600013,ANAKA DESIGN ET ARCHITECTURE,anaka.design.architecture@gmail.com,,https://www.anaka-architecture.fr,46 RUE HIMMERICH,67000,STRASBOURG,850733536,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,A,,DELPHINE BEAUDOIN,NN,1,67,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
85154500400018,ACTECO,courrier@acteco-ing.fr,06 12 98 65 47,,128 rue de la Boétie,75008,PARIS,851545004,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude thermique reglementaire,,,,,,1,75,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
85188733100029,A2M CREATION,a.rispal@a2m-creation.fr,01 34 78 82 85,,34 ROUTE DE HOUDAN,78711,MANTES LA VILLE,851887331,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,78,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
85347141500010,ABRYS,c.butery@abrys.fr,02 97 30 08 65,,13 rue Capitaine Bertrand,56400,AURAY,853471415,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,56,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
85373086900015,EXERGENE,kevin.loridon@exergene.fr,06 71 90 70 58,,"59, boulevard Pater",59300,VALENCIENNES,853730869,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,59,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
87764992100021,BET ADARA,contact@bet-adara.fr,05 24 36 88 23,,2A rue des platanes,64510,ASSAT,877649921,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire thermique,,,,,,1,64,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
87826037100025,VCSP BATIMENT FRANCE,thibault.terrien@vinci-construction.fr,06 15 18 49 47,,1973 Boulevard de la Défense,92000,NANTERRE,878260371,opqibi,Etude ACV;Etude thermique reglementaire,,,,,,1,92,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
87894197000013,BUREAUD CHAMSY,Chamsy.bureaud@hotmail.com,,https://www.chamsybureaud.com,150 BOULEVARD DE LA VILLETTE,75019,PARIS,878941970,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
87922650400022,SESHETA,contact@atelier11.fr,07 60 10 45 96,,20 BOULEVARD DU MARECHAL FOCH,91370,VERRIERES LE BUISSON,879226504,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,91,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
87926686400021,ISSBE,guillaume.riviere@issbe.fr,06 23 03 66 35,,3 rue Nouvelle,37270,MONTLOUIS SUR LOIRE,879266864,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,37,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
87963896300014,LE PENDEVEN VINCENT,LEPENDEVEN.ARCHITECTE@GMAIL.COM,,https://www.lependevenarchitecte.fr/,23 AVENUE GEORGES CLEMENCEAU LA PINEDE APPT A320,33150,CENON,879638963,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,33,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
87976758000019,TRANSITION INGENIERIE,d.dutheil@betem.fr,05 61 26 27 28,,6 Impasse Alphonse Bremond,31200,TOULOUSE,879767580,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV,,,,,,1,31,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88033370300010,LARZILLIERE PLANCHON,larzillieresonia@gmail.com,06 82 30 62 95,,ROUTE DE BEAUVOISIN MAS DES GARDILLES,30600,VAUVERT,880333703,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,30,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88066571600010,EFUZIF,contact@efuzif.com,06 93 03 44 63,,"97, rue du Général Lambert",97436,ST LEU,880665716,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,97,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88107514700028,EUGEE,g.chassaint@eugee-environnement.com,,http://www.eugee-environnement.com/,86 rue de Verdun,33130,BEGLES,881075147,opqibi,Etude ACV,,,,,,1,33,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
88135461700014,Sanexi,contact@sanexi.fr,07 49 85 16 74,,14 avenue de l’Europe,77144,Montévrain,881354617,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,77,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88169517500029,NOVALUX CONSULTING,technique@enevie.com,06 43 92 57 37,,7 Rue Paul Cavaré,93110,ROSNY SOUS BOIS,881695175,opqibi,Etude eclairage,,,,,,1,93,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88362082500017,LUXURIANCE CONSEIL,contact@luxuriance-conseil.com,04 28 29 97 82,,"11, rue Félix MANGINI",69009,LYON,883620825,opqibi,Etude ACV;Etude enveloppe du bâtiment;Etude thermique reglementaire,,A,,LAURENA CAZEAUX,NN,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88446734100027,ATELIER 110,atelier@atelier-110.com,06 03 58 33 43,,1785 RUE DE LA HAIE 2 CLOS DU HAMEL BATIMENT F,76230,BOIS GUILLAUME,884467341,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,76,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88446886900018,ETIC ENERGY,o.salah@etic-energy.com,,https://etic-energy.com/,20 RUE DES MIMOSAS,69330,MEYZIEU,884468869,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
88454971800044,ECO SYSTEME,direction@etude-ecosysteme.fr,04 74 53 74 42,,420 rue  Granit,38780,ESTRABLIN,884549718,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude eclairage,,,,,,1,38,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88477416700016,LARGEAU NICOLAS ARCHITECTE LNA,ln@lnarchitecte.fr,,http://www.lnarchitecte.fr,32 CARNOT,37000,TOURS,884774167,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,37,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
88863967100013,ASSIST CONSEILS,contact@be-assist.fr,07 72 32 56 76,,870 rue Denis Papin,54710,LUDRES,888639671,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie,,,,,,1,54,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88918302600018,FAUV PARIS NORMANDIE ARCHITECTE,gabriel@agence8.com,07 81 18 99 84,,631 ROUTE DU BOURG,76490,LOUVETOT,889183026,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,76,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88944167100027,ORKADIS,jules.croibier@orkadis.com,06 48 77 25 55,,330 rue du Général Decouz Porte de Savoie,73800,FRANCIN,889441671,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique,,,,,,1,73,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89084858300013,NAMOKEL BRIEUX,namokel.architecte@gmail.com,,https://www.namokel-architecte.fr,3 RUE DES EGLANTINES,67650,DAMBACH LA VILLE,890848583,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,67,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
89171052700013,PAQUIMMO,elodiepaque@nordnet.fr,06 19 84 45 02,,20 BOULEVARD DE LA LIBERTE,59000,LILLE,891710527,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,59,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89218469800017,ALAKSA KONSULT,mohamed.sylla@alaksa-konsult.fr,06 44 51 90 06,,46 avenue des Frères Lumière,78190,TRAPPES,892184698,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,78,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89231945000011,MODD INGENIERIE,bullierjerome@yahoo.fr,,https://www.modd.eu/,12 RUE DE LA GENDARMERIE,39120,CHAUSSIN,892319450,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,39,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
89246089000015,ANTOLIA,contact@antolia.fr,06 23 49 37 15,,41 rue Yves Montand VEAS PARC 2000,34080,MONTPELLIER,892460890,opqibi,Etude thermique reglementaire,,,,,,1,34,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89363816300020,R3 GROUP,thomas.lebreton@r3-group.fr,06 33 87 71 47,,25 Rue de Ponthieu,75008,PARIS,893638163,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,75,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89364129000026,L'Atelier Conseil- Etudes & Créations - Tarbes,latelier.conseils@gmail.com,06 27 04 44 65,,2 Impasse de la Cartoucherie,65000,TARBES,893641290,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire thermique,,,,,,1,65,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89364129000034,L'Atelier Conseil-Etudes & Créations,contact@atelier-conseils.fr,06 27 04 44 65,,34 Route d'Issoudun,36130,DEOLS,893641290,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire thermique,,,,,,1,36,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89417567800016,CERAC,info@cerac.eco,06 95 78 33 85,,58 avenue de la Grande Armée,75017,PARIS,894175678,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,75,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89424071200014,BLANC CADET ARCHITECTES,s.blanc@archi34.com,06 26 27 78 55,,"10, RUE PIERRE BEREGOVOY",34800,CLERMONT L HERAULT,894240712,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,34,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89471476500027,AXIO INGENIERIE,contact@axioenergie.fr,06 98 29 16 83,,393 rue Ettore BUGATTI,66000,PERPIGNAN,894714765,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,66,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89495698600018,CROUZET STEPHEN,crouzarchitecture@gmail.com,,https://www.crouzarchitecture.fr,44B RUE MELGUEIL,34250,PALAVAS LES FLOTS,894956986,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,34,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
89495981600014,A CARRE SARL D'ARCHITECTURE,stephanie.lambert@A2-architectes.com,06 63 95 42 12,,9 PLACE ABBE AMOUROUX,31700,BLAGNAC,894959816,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,31,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
