siret,nom,email,telephone,site,adresse,code_postal,ville,siren,organisme,domaines_rge,email_source,etat_sirene,procedure_collective,dirigeant,tranche_effectif,enrichi,departement,score,score_detail,effectif_num,tier
80484210200035,CONSEIL ENERGIE THERMIQUE,bet.conseilenergie39@gmail.com,04 26 11 64 60,,916 Route de Marboz,01440,VIRIAT,804842102,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie,,,,,,1,01,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
80845283300029,ADVIZEO - Agence de Lyon,contact@advizeo.io,,https://www.advizeo.io/,97 BOULEVARD MARIUS VIVIER MERLE 97-101-IMMEUBLE LE CORNER,69003,LYON,808452833,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
80864408200022,ENERPOL INGENIERIE,enerpol@enerpol.fr,04 74 34 67 44,,Rue Françoise Dolto ZA EN PRAGNAT NORD,01500,AMBERIEU EN BUGEY,808644082,opqibi,Etude eclairage,,,,,,1,01,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
81052838000027,PHOENIX ENERGIE,contact@phoenix-energie.fr,,http://www.phoenix-energie.fr/,106 CHEMIN DU FOUR COMBEFOLLE,73250,ST JEAN DE LA PORTE,810528380,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,73,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
81093284800049,ELEYS,nicolas.barre@eleys.fr,06 50 25 66 99,,"579, avenue Charles de Gaulle",01800,VILLIEU LOYES MOLLON,810932848,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,01,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
81272234600028,BDIBAT,direction.bdibat@icloud.com,06 21 50 47 42,,12 rue Jules Simon,42000,SAINT-ETIENNE,812722346,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude thermique reglementaire,,,,,,1,42,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
81447770900038,LALAUZE Charly,charly.lalauze@lc-thermique.com,06 89 37 76 78,,205 Chemin du Moulin de Blajoux,07110,LAURAC EN VIVARAIS,814477709,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,07,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
81772575700048,EMCON ENGINEERING,contact@emcon.fr,06 67 34 38 57,,18 quai Jean Moulin,69002,LYON,817725757,opqibi,Etude thermique reglementaire,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
81843497900022,C.D.E.I.,contact@cdei-diagnostic.com,,https://www.cdei-diagnostic.fr/,501 ROUTE DE LENTILLY  LOT 3 LES HAUTS DU JANGOT,69380,CHESSY,818434979,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
82758520900022,HELENE GRILLET - IMPACTS ARCHITECTURE,contact@grillet.archi,04 28 70 09 60,,115 VOIE ALBERT EINSTEIN  ALPESPACE,73800,PORTE-DE-SAVOIE,827585209,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,73,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
83089106500021,EASY-PRO,contact@easypro-france.fr,,https://easypro-france.fr/,23 AVENUE LAC LEMAN ALOUETTE  2 LOT N 12,73370,LE BOURGET-DU-LAC,830891065,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,73,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83136763600030,FEFFER ALICE,atelier@afarchidesign.fr,,https://www.afarchidesign.fr,15 RUE DE LA TOURNETTE,74150,RUMILLY,831367636,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,74,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
83756480600029,GBA ENERGIES,energies@gba-energies.com,,http://www.gba-energies.com,4 boulevard George Sand,43000,LE PUY EN VELAY,837564806,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude eclairage;Etude forage géothermique;Etude système technique bâtiment,,,,,,1,43,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
88362082500017,LUXURIANCE CONSEIL,contact@luxuriance-conseil.com,04 28 29 97 82,,"11, rue Félix MANGINI",69009,LYON,883620825,opqibi,Etude ACV;Etude enveloppe du bâtiment;Etude thermique reglementaire,,A,,LAURENA CAZEAUX,NN,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88446886900018,ETIC ENERGY,o.salah@etic-energy.com,,https://etic-energy.com/,20 RUE DES MIMOSAS,69330,MEYZIEU,884468869,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
88454971800044,ECO SYSTEME,direction@etude-ecosysteme.fr,04 74 53 74 42,,420 rue  Granit,38780,ESTRABLIN,884549718,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude eclairage,,,,,,1,38,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
88944167100027,ORKADIS,jules.croibier@orkadis.com,06 48 77 25 55,,330 rue du Général Decouz Porte de Savoie,73800,FRANCIN,889441671,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique,,,,,,1,73,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89531081100016,FITT,t.delannoy@fitt-solutions.io,07 66 74 65 24,,90 rue Commandant Charcot,69005,LYON,895310811,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89788480500010,EXBRAYAT 1715,simon@exbrayat1715.tech,07 71 21 70 44,,15 rue Neuve,43400,LE CHAMBON SUR LIGNON,897884805,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,43,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
89806736800024,VIBRATIONS ARCHITECTURES,vibrarchi@gmail.com,,https://www.architectes.org/architectes-pour-tous/vibrations-architectures,73 CHEMIN PRACHAISE,42260,SOUTERNON,898067368,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,42,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
90185622900017,NEW ENERGIE CARBONE,aurelie.george@nec-ingenierie.fr,09 72 66 58 61,,1293 route de Lyon,38110,ST JEAN DE SOUDAIN,901856229,opqibi,Etude ACV;Etude thermique reglementaire,,,,,,1,38,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
90972424700079,SEVAIA LYON,contact@sevaia.eu,,http://www.sevaia.eu,27 rue Maurice Flandin,69003,LYON,909724247,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
91245171300016,ALTYSS  INGENIERIE,altyss.ingenierie@gmail.com,06 71 37 93 48,,4180 rue Le Bois des Fayes lieudit les Margots,43200,YSSINGEAUX,912451713,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,43,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
91327634100017,FARAZDAG ABDESSAMAD,abdes.f@architectes.org,,https://www.architectes.org/abdes-f,150 GALERIE DE L'ARLEQUIN APPARTEMENT 7330,38100,GRENOBLE,913276341,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,38,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
91347922600015,ENERGY PERFORMANCE,outmane@energyperformance.fr,,https://energyperformance.fr/,91 A RUE JACQUARD,69120,VAULX-EN-VELIN,913479226,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
91758839400010,MELKONIAN,contact@melkonian-architecte.com,07 48 90 09 99,,54 RUE BALAY,42000,ST ETIENNE,917588394,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,42,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
91949623200019,ATELIER JULIETTE ADAM,ju.adam.archi@gmail.com,06 63 57 42 51,,88 AVENUE PASTEUR,74800,LA ROCHE SUR FORON,919496232,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,74,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
91989854400011,TRAJECTOIRE ARCHITECTURE,olivier-barthelemy@outlook.fr,,https://www.instagram.com/trajectoire.architecture/,11 BIS RUE JEANNE D'ARC,63000,CLERMONT FERRAND,919898544,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,63,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
92176252200032,AUDIT ECO,contact@audit-eco.fr,,https://audit-eco.fr/,45 RUE SAINTE GENEVIEVE IMMEUBLE LE POLARIS,69006,LYON,921762522,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
92506120200014,ENERLUX,contact.enerlux@gmail.com,06 67 77 39 61,,91 A  rue Jacquard,69120,VAULX EN VELIN,925061202,opqibi,Etude eclairage,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
93086918500015,CALDE,a.derouet@bureau-calde.com,06 59 30 55 65,,14 rue Fenelon,69006,Lyon,930869185,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
93771463200015,Green Process Innovation,jeremy.t@greenprocessinnovation.Fr,06 24 17 48 01,,2 rue Louis et Marie-Louise Baumer,69120,VAULX EN VELIN,937714632,opqibi,Etude système technique bâtiment,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
93850404000016,+ PARK,plus-park@hotmail.com,06 74 88 19 27,,13 RUE REGEMORTES,03000,MOULINS,938504040,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,03,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
93977179600017,JEREMIE FAIVRE ARCHITECTE,contact@jeremiefaivre.eu,06 11 71 84 50,,35 AVENUE RHIN ET DANUBE,38100,GRENOBLE,939771796,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,38,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
94986232000015,TRAME D’ENERGIE,simonadragosch.energie@yahoo.com,06 23 43 66 73,,81 rue du Pensionnat,69003,LYON,949862320,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
94993196800018,LOCI M.O. ARCHITECTURE,morel.archi@gmail.com,07 86 16 34 72,,490 ROUTE DE SAINT SORLIN,26140,ANNEYRON,949931968,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,26,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
95140704800010,COP’ENR,secretariat.copeenr@gmail.com,06 65 35 43 00,,2 rue Coysevox,69001,LYON,951407048,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
97868568300010,TH INSPECTION,contact@th-inspection.fr,06 88 49 09 24,,"4, avenue Joannes Hubert",69160,TASSIN LA DEMI LUNE,978685683,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
98112772300022,IKUMA INGENIERIE,edern.juin@ikuma.coop,07 44 91 39 15,,195 avenue de Pressensé,69200,VENISSIEUX,981127723,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
98190634000014,AV-ARCHITECTE,agnes.viard@av-architecte.net,06 15 34 03 33,,28 AVENUE FELIX FAURE,69007,LYON,981906340,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
98273216600011,CNAE,contact@cnae.fr,06 23 73 32 05,,56 rue du 4 Août 1789,69100,VILLEURBANNE,982732166,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
98801112800010,OLIVIER LECLERC ARCHITECTURES,info@ol-architectures.com,06 20 59 29 41,,62 IMPASSE DU RUISSEAU,01170,GEX,988011128,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,01,8,"RGE etudes, email, tel, domaine tertiaire",0,CHAUD
50739863400034,PARCOURS  FABIEN RIGAUD ARCHITECTE D.P.L.G.,contact@parcoursarchitecture.com,04 63 79 91 19,,59 BOULEVARD JEAN JAURES,63000,CLERMONT-FERRAND,507398634,cnoa,Audit énergétique Maison individuelle,,A,,FABIEN JEAN ANTOINE RIGAUD,01,1,63,8,"RGE etudes, email, tel, effectif cible",2,CHAUD
52143694900049,AKAJOULE SUD-EST,info@akajoule.com,,http://www.akajoule.com,1 rue Roland Moreno Bat Le M3,26300,ALIXAN,521436949,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique,site_web,,,,,1,26,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
52908018600065,Builders and Partners - Lyon,dpo@vertical-sea.com,,http://www.vertical-sea.com,64 avenue Leclerc,69007,LYON,529080186,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique,site_web,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
68200822200049,BURGEAP - LYON,burgeap.international@groupeginger.com.Our,,http://www.ginger-burgeap.com,19 rue de la Villette,69003,LYON,682008222,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique,site_web,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
68200822200213,BURGEAP - GRENOBLE,burgeap.international@groupeginger.com.Our,,http://www.ginger-burgeap.com,2 rue du Tour de l'Eau - Bâtiment A “Hermès’,38400,ST MARTIN D HERES,682008222,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique,site_web,,,,,1,38,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
78912054000057,EPCO ENERGIES - Lyon,be@epco-energies.fr,,http://www.epco-energies.fr,33 quai Arloing La Ciergerie,69009,LYON,789120540,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude bois énergie;Etude forage géothermique;Etude système technique bâtiment,site_web,,,,,1,69,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
87810231800028,SD Group' bureau de Voiron,contact@sdgroup.fr,,http://www.sdgroup.fr,6 avenue Léon et Joanny Tardy,38500,VOIRON,878102318,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,site_web,,,,,1,38,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
98404464400024,ALPINE ETUDES THERMIQUES - Gilly sur Isère,contact@alpineet.fr,,http://www.alpineet.fr,226 Chemin des Bauges,73200,GILLY SUR ISERE,984044644,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,site_web,,,,,1,73,8,"RGE etudes, email, site, domaine tertiaire",0,CHAUD
89414876600187,HELLIO INGENIERIE LYON,contact@hellio.com,,http://www.hellio.com,20 Boulevard Eugène Deruelle,69003,LYON,894148766,opqibi,Audit énergétique Maison individuelle,site_web,A,,HELLIO SOLUTIONS,11,1,69,8,"RGE etudes, email, site, effectif cible",19,CHAUD
10629971200013,ATELIER 13-A,julienberkovic@gmail.com,06 07 53 13 75,https://www.atelier13-a.com,9 CHEMIN DES ONDINES,69290,GREZIEU LA VARENNE,106299712,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
20004050900040,CC du Crestois et du Pays de Saillans Coeur de Drôme,energie.habitat@cccps.fr,09 70 59 05 15,http://www.cccps.fr,ZA des Bories 15 Chemin des Senteurs,26400,AOUSTE SUR SYE,200040509,opqibi,Audit énergétique Maison individuelle,,,,,,1,26,7,"RGE etudes, email, tel, site",0,TIEDE
20007136300010,EPCI VICHY COMMUNAUTE Service Habitat,habitat@vichy-communaute.fr,04 63 01 10 65,http://www.habitat.vichy-communaute.fr,"9, Place Charles de Gaulle",03200,VICHY,200071363,opqibi,Audit énergétique Maison individuelle,,,,,,1,03,7,"RGE etudes, email, tel, site",0,TIEDE
22630001000015,CONSEIL DEPARTEMENTAL DU PUY-DE-DOME,contact@renovactions63.fr,04 73 42 30 72,http://www.renovactions63.fr,129  avenue de la République,63100,CLERMONT FERRAND,226300010,opqibi,Audit énergétique Maison individuelle,,,,,,1,63,7,"RGE etudes, email, tel, site",0,TIEDE
30247604900036,SOLIHA - SOLIDAIRES POUR L'HABITAT - RHONE ET GRAND LYON,administratif.69@soliha.fr,04 37 28 70 20,http://www.rhonegrandlyon.soliha.fr,51 AVENUE JEAN JAURES,69007,LYON,302476049,qualibat,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
31924273100408,NALDEO,ingenierie.conseil@naldeo.com,04 72 91 83 70,http://www.naldeo.com,222 cours Lafayette,69003,LYON,319242731,opqibi,Etude bois énergie,,A,,JEROME LOUIS TEISSIER,22,1,69,7,"RGE etudes, email, tel, site",199,TIEDE
32339042700041,ASDER,olivier.cellier@asder.asso.fr,04 79 85 88 50,http://www.asder.asso.fr,124 rue du bon vent Chambéry,73000,CHAMBERY,323390427,opqibi,Audit énergétique Maison individuelle,,,,,,1,73,7,"RGE etudes, email, tel, site",0,TIEDE
32342034900090,SCOPING SUD EST,,04 82 53 49 60,http://www.scoping.fr,5 avenue Marcel Cerdan,69100,VILLEURBANNE,323420349,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
32858182200165,MANERGY CENTRE EST - LYON,,04 78 26 25 36,http://www.manergy.fr,259 rue Marcel Mérieux,69007,LYON,328581822,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
34508145900439,SCE AGENCE LYON,,04 72 81 98 10,http://www.sce.fr,Immeuble Organdi - 4ème étage 1 Esplanade Miriam Makeba,69100,VILLEURBANNE,345081459,opqibi,Etude solaire photovoltaïque,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
37887436600016,VIVIEN CHRISTIAN,ch.vivien-archi@laposte.net,04 77 92 51 18,http://www.architecte-christian-vivien.com,106 RUE ROGER SALENGRO,42000,ST ETIENNE,378874366,cnoa,Audit énergétique Maison individuelle,,,,,,1,42,7,"RGE etudes, email, tel, site",0,TIEDE
38423488600057,BARBANEL LYON,,04 78 53 34 72,http://www.barbanel.fr,Le Britannia - Bat. C - 20 bd Eugène Deruelle,69003,LYON,384234886,opqibi,Etude ACV;Etude eclairage;Etude forage géothermique;Etude solaire photovoltaïque;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
39324779600047,THEL- E.T.B,ncolevray@thel-etb.fr,04 72 84 72 60,http://www.thel-etb-ingenierie.fr,Le Capitole 97 Cours Gambetta,69003,LYON,393247796,opqibi,Etude bois énergie,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
40028404800032,DLAA GILLET LEVY ARCHITECTES,contact@detry-levy.eu,04 72 29 13 72,https://dlaa.archi/,12 RUE DUMONT,69004,LYON,400284048,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
40225042700182,INDDIGO LYON,,04 95 09 31 00,http://www.inddigo.com,3 rue de Genève,69006,LYON,402250427,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude bois énergie;Etude eclairage;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
40429113000015,B.E.T BERGER,contact@bet-berger.com,04 50 79 01 75,http://bet-berger.com,61 route des Udrezants,74110,MORIZNE,404291130,opqibi,Etude bois énergie;Etude solaire thermique,,,,,,1,74,7,"RGE etudes, email, tel, site",0,TIEDE
41082489000207,QIOS LYON,,04 78 14 53 28,http://www.qios.fr,23 rue Crepet,69007,LYON,410824890,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
41205745700043,INGEVALOR,ingevalor.ecully@ingevalor.com,04 72 18 95 50,http://www.ingevalor.com,26 chemin de la Forestière,69130,ECULLY,412057457,opqibi,Etude bois énergie,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
41296870300014,BIOUD YVAN,yvan.bioud@orange.fr,04 76 34 19 59,https://www.architectes.org/architectes-pour-tous/bioud-yvan-0,55 GRAND RUE,38650,MONESTIER DE CLERMONT,412968703,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,7,"RGE etudes, email, tel, site",0,TIEDE
41311604700023,IDEES EAUX,contact@ideeseaux.com,04 75 47 17 17,http://www.ideeseaux.com,Quartier les Drets 175 Chemin d’Etoile,26300,BOURG DE PEAGE,413116047,opqibi,Etude forage géothermique,,,,,,1,26,7,"RGE etudes, email, tel, site",0,TIEDE
41893586200197,AGENCE DE LYON,,04 37 49 64 60,http://www.citae.fr,62 Chemin de la Bruyère - 2ème étage- Immeuble le Vernal,69570,DARDILLY,418935862,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude eclairage;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
43859591000037,CAMBIUMS,atelier@cambiums.com,06 77 97 48 71,http://www.cambiums.com/,247 CH DE FONTANIERES,69350,LA MULATIERE,438595910,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
44452352600036,ARTELIA - LABORATOIRE,,04 76 99 04 20,http://www.arteliagroup.com,"4, avenue du Général de Gaulle",38800,LE PONT DE CLAIX,444523526,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,38,7,"RGE etudes, tel, site, domaine tertiaire",0,TIEDE
44799903800022,TIXIER ELISABETH,atelierarchi.elytixier@wanadoo.fr,04 71 74 72 41,http://www.architectes.org/elisabethtixier,LE BOURG  LE BOURG,43380,VILLENEUVE-D'ALLIER,447999038,cnoa,Audit énergétique Maison individuelle,,,,,,1,43,7,"RGE etudes, email, tel, site",0,TIEDE
45189871200018,GEOPOWARE,christophe.reiss@ventilone.com,04 76 30 76 72,http://www.ventilone.com,2 Chemin du Bois Noir,38119,PIERRE CHATEL,451898712,opqibi,Etude forage géothermique,,,,,,1,38,7,"RGE etudes, email, tel, site",0,TIEDE
45203593400028,JULIEN-LAFERRIERE & ASSOCIES,contact@architectureetbois.com,04 72 57 88 76,https://www.architectureetbois.com/,23 RUE DES MACCHABEES,69005,LYON,452035934,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
47868228900028,IDEATECTUM,mail@ideatectum.eu,06 61 62 94 02,http://www.ideatectum.eu,20 CHEMIN DE L'ARMAY  QUARTIER LE MEGE,26780,ALLAN,478682289,cnoa,Audit énergétique Maison individuelle,,,,,,1,26,7,"RGE etudes, email, tel, site",0,TIEDE
47975096000102,SOCOTEC SMART SOLUTIONS -ASCAUDIT GROUPE CHAMBERY,contact@socotecsmartsolutions.fr,,,30 ALL LAC D'AIGUEBELETTE,73370,LE BOURGET DU LAC,479750960,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude enveloppe du bâtiment;Etude forage géothermique;Etude thermique reglementaire,,,,,,1,73,7,"RGE etudes, email, domaine tertiaire",0,TIEDE
47975096000144,SOCOTEC SMART SOLUTIONS - ASCAUDIT GROUPE LYON,contact@socotecsmartsolutions.fr,,,11 rue Saint Maximin,69003,LYON,479750960,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude enveloppe du bâtiment;Etude forage géothermique;Etude thermique reglementaire,,,,,,1,69,7,"RGE etudes, email, domaine tertiaire",0,TIEDE
48053602800024,ALEC42,nicolas.pichot@renovactions42.org,04 77 42 65 10,http://www.alec42.org,9 Rue Emile Combes,42000,ST ETIENNE,480536028,opqibi,Audit énergétique Maison individuelle,,,,,,1,42,7,"RGE etudes, email, tel, site",0,TIEDE
48325846300015,BUILDINGS & LOVE ARCHITECTURE,remy@buildingsandlove.com,06 66 80 26 93,http://www.buildingsandlove.com,10 CHEMIN DU PETIT BOIS,38360,SASSENAGE,483258463,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,7,"RGE etudes, email, tel, site",0,TIEDE
48942829200028,ATELIER DU VIEUX BOURG ARCHITECTE,contact@avb.archi,04 79 52 01 15,https://www.avb.archi/,121 CHEMIN DE L'EGLISE,73230,ST JEAN D ARVEY,489428292,cnoa,Audit énergétique Maison individuelle,,,,,,1,73,7,"RGE etudes, email, tel, site",0,TIEDE
49091521200024,DECLERCK HELENE,declerck.architecte@gmail.com,06 03 24 80 57,https://hdd-architecteletouvet.fr/,RUE DE LA CHOQUETTE LES CHATAIGNIERS 1,38660,LE TOUVET,490915212,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,7,"RGE etudes, email, tel, site",0,TIEDE
49278153900027,ACTIBE,contact@actibe.fr,04 78 45 53 29,http://www.actibe.fr,ZA des Andres 100 C rue Pré Magne,69126,BRINDAS,492781539,opqibi,Etude bois énergie,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
49302141400013,ESPACE ARCHITECTE,patrick.benoit@espace-architecte.fr,04 74 77 50 61,https://www.espace-architecte.fr,1 AV DE L'EUROPE VALEUROP,01100,OYONNAX,493021414,cnoa,Audit énergétique Maison individuelle,,,,,,1,01,7,"RGE etudes, email, tel, site",0,TIEDE
49420660000061,EURL D'ARCHITECTURE PASCALINE JUSTE,juste.pascaline@hotmail.com,06 62 07 39 45,https://www.facebook.com/pascalinejustearchitecte/,14 IMPASSE MONTMEILLANT,63300,THIERS,494206600,cnoa,Audit énergétique Maison individuelle,,,,,,1,63,7,"RGE etudes, email, tel, site",0,TIEDE
